title_id,title,genre,authors,weekdays,length,subscribers,rating,views,likes,status,daily_pass,synopsis
3964,Another Love ,ROMANCE,"I SOON KI,DDOGAK,sparkler",SATURDAY,19,285963,9.68,5321696,483758,ONGOING,False,"When architect Jae embarks on a solo vacation to Spain, it may seem that she’s running from her past, away from her abusive ex-boyfriend who sought to control her life. For Jae, however, the trip represents a new chapter as she learns to stand on her own again. Her vacation takes an interesting turn when she’s mistakenly assigned to the same hotel room as Joff, a handsome and successful businessman who is intrigued by Jae’s kind and independent nature. Meanwhile, a sinister figure from Jae’s past begins to haunt her once again…"
3963,My S-Class Hunters,ACTION,"seri,biwan,geunseo",WEDNESDAY,15,296965,9.69,3799804,356018,ONGOING,False,"Yoojin is an F-ranker overshadowed by his little brother, an S-ranker. All he does is get in his brother’s way, causing trouble wherever he goes. When a seemingly routine dungeon raid goes wrong and costs Yoojin his brother’s life, Yoojin decides to use the wish granted by clearing the dungeon to reset his timeline. The plan was to lead a quiet life from now on… but now it turns out he can help other people become S-rankers?! Maybe this is Yoojin’s chance at building his own entourage of powerful metahumans… but it may be easier said than done."
3923,Island,ACTION,"Inwan Youn,Kyungil Yang",SUNDAY,6,41330,8.99,509406,57211,ONGOING,True,"“I’ll offer you 50 million won for every demon you hunt down.” Jeju Island is swarming with demons out for human blood. When Won Miho, heiress of Daehan Group, finds herself at the mercy of one of these evil demons, she strikes a deal with serial killer, Van, to ensure her survival."
3922,Deadlife,ACTION,"Hooressha,Jinguk Lim",SUNDAY,6,112285,9.48,3100327,326590,ONGOING,True,"Am I dead, or am I alive? After Seong-hun gets bitten by a zombie, he soon realizes that he hasn’t completely turned into one. Yes, his movements are slow, his urge to bite humans is strong, and his looks are completely different. But he remembers. He remembers the scent of his crush, he remembers how to read, and he remembers that he should protect his friends.
 
Unfortunately, the other intelligent zombies seem to disagree with the last bit...
"
3921,The Final Raid Boss,FANTASY,"KIM JANGHUN,HA SEONGSHIN,PARK SUBONG",WEDNESDAY,20,142414,9.14,2000658,224196,ONGOING,False,"Daejang Gong, aka Raid Leader, used to be rank one in the world’s first VR RPG game Rou Online, but now he’s trapped in a game called Astrom as an NPC due to the evil scheming of an AI! Now, Daejang must find a way to escape this sick metaverse, but will he be able to outsmart artificial intelligence?"
3920,Regina Rena: To the Unforgiven,FANTASY,"NANA,Seol Dong-Won,kim youngji",TUESDAY,22,401112,9.68,5868690,754139,ONGOING,False,"Rena Rubel is a beautiful woman who has faced her share of hardships, as she was offered as a sacrifice by her own father, Marquis Rubel. She manages to survive and one day encounters a man named Lin, who belatedly discovers she is a powerful warrior who can hold her own. Rena gifts him with the elusive altar stone, and he promises to pay her back. They agree to meet again, and she continues to travel with her maid Yuni, seeking her father for his sins of the past. Can he be forgiven?"
3919,Love and Leashes,ROMANCE,Winter,FRIDAY,6,236333,8.88,8789963,1013564,ONGOING,True,"Now a major adaptation on streaming.
Jihu has a secret kink and has finally met the master he’s been dreaming of. His co-worker, Ji-u, seems to think otherwise. Despite all the misunderstandings between them, will the two succeed in finding a balance between pleasure and pain, kink and love?"
3918,My In-Laws are Obsessed with Me ,FANTASY,"seungu,Han Yoon seol",SUNDAY,23,402017,9.8,7943116,961888,ONGOING,False,"Pereshati Jahardt is a count's daughter who got remarried after her mother’s passing. When her father died, he left her all his fortune. Then, Pereshati's greedy stepmother and stepsister conspire with Pereshati's lover to kill her. However, under mysterious circumstances, Pereshati is brought back to life and travels back in time before her murder. To buy some time before getting her revenge, Pereshati visits the handsome yet notorious grand duke, Therdeo Lapileon, to marry him. During her visit, she uncovers a horrifying secret of his family. How will Pereshati deal with it? Will she be able to take her revenge?"
3917,Manager Kim,ACTION,"Jeongjongtaek,Toy",SATURDAY,22,175055,9.77,2756226,305402,ONGOING,False,"Single father, company manager, and former black-ops member, Mr. Kim lived an ordinary life until his daughter, Minji, went missing. After discovering his daughter could be dead, Mr. Kim turns merciless and sets out for information. He will rescue his daughter by any means necessary, even if it means destroying everything and everyone standing in his path."
3916,Eternals: The 500 Year War,SUPER_HERO,Marvel,FRIDAY,7,172677,7.36,945212,67513,COMPLETED,False,"An international, all-star creative team of writers and artists presents ETERNALS: THE 500 YEAR WAR! Follow the Eternals in their past encounters against the Deviants in this original 7 episode series! Learn how the Eternals interacted with different cultures of the human race across time, gifting humanity with cultural artifacts while also trying to keep them safe from the Deviant threat. It’s a battle that spans centuries, with the fate of the planet at stake!"
3915,I’m the Max-Level Newbie,ACTION,"SWING BAT,WAN.Z(REDICE STUDIO),Maslow",SATURDAY,4,379895,9.16,10666583,815848,ONGOING,True,"Kang Jinhyeok, a gaming streamer and content creator, is the only person who has cleared the game, [Tower of Trials]. However, as the game’s popularity declines, it becomes increasingly difficult for him to continue making a living as a content creator. Jinhyeok prepares to end his 11-year-long relationship with the game and say goodbye to his humble group of subscribers. But on that very day, the Tower of Trials appears in reality with a message saying that humanity will perish unless all players clear each floor within 90 days. Jinhyeok, who knows the game better than anyone, decides to use his knowledge to his advantage and dominate the tower. It’s time to show everyone what a hardcore gamer can do!
"
3913,Tomorrow,DRAMA,Llama,SATURDAY,35,131653,9.65,1520807,178048,ONGOING,False,"Now a major adaptation on streaming. 
Junwung, an unemployed college graduate, slips into a coma when he accidentally falls off of a bridge. While he's in a comatose state, he gets an offer from the crisis response team of the underworld company Flashback to temporarily join their team. If he accepts this offer, he could wake up early from the coma and even get rid of the karma from his past life that’s been holding him back from getting jobs! He’s got nothing better to do tomorrow, so it’s a beautiful day to save lives… with these grim reapers!!"
3911,Hwarang: Flower Knights of the Underworld,ACTION,"hwieum,striy",FRIDAY,22,82417,9.21,562267,74499,ONGOING,False,"Seventeen-year-old Junhwi Kang, who can see ghosts, loses his memory after an accident. After passing the grim reaper’s challenge to win another chance at life, he is thrust into the underworld to live as an intern Hwarang, or Flower Knight. Junhwi is assigned to partner up with Horan, a peace officer partner, as they take on a series of investigations under the supervision of Bihyeongrang. Magicians, monsters, and legendary figures come into play in the mythical underworld. But what will be revealed when Junhwi investigates the circumstances of his own fateful accident?"
3910,A DeadbEAT's Meal,SLICE_OF_LIFE,CHEESE,WEDNESDAY,22,105652,9.14,1473292,203065,ONGOING,False,"Now a major (K-Drama) adaptation.                                                                                                                                                                                                       
What’s better than a good meal? My name’s Jaeho and I love food. While some may call me a deadbEAT because I don’t have a job at the moment, I’m just your normal happy guy who loves eating and my girlfriend of 7 years… That is until I got a breakup text yesterday… Where did things go wrong? I keep trying to look back through the years, but I just can't figure it out..."
3909,A Chance At Last,ROMANCE,"Dindon,Seo hye eun",WEDNESDAY,22,183469,9.8,3190799,386084,ONGOING,False,"Sisters Ju-eun and Hyejin grew up in absolute poverty. After their mother’s death, Hyejin accepts the offer to join their estranged father’s wealthy family. But when Hyejin turns out dead just three years later, Ju-eun is grief-stricken. She grabs at the chance to travel back in time and take her sister’s place where she meets the kind but mysterious Iho."
3908,Daytime Star,DRAMA,"Chaeun,Godago",TUESDAY,23,154618,9.75,2318517,304975,ONGOING,False,"A struggling, no-name actress of seven years, Yura Hwang. She barely lands a minor role in a movie that’s bound to be a success.
A celebrity’s celebrity, Seunghyeon Kang, keeps running into Yura, who always seems to be shedding tears every time he comes across her.
As these two reunite in the new movie, “Time,” will Yura finally seize the moment to make her name known? And will Seunghyeon figure out why he can’t get Yura out of his mind? Only time will tell.
"
